@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}

@data
605,'2017/02/12 17:20:31:793',2,-62.786713,204.500931,79.952766,0,0,0,-12.309371,177.181259,35.895969,-11.588424,259.48526,15.761735,-38.459465,158.235794,63.094547,-53.232086,157.372131,64.857101,-62.150024,168.521347,61.183914,253479.53125,0.352533,-0.706074,-0.61415,0.282006,0.705932,-0.649717,0.463077,0.826842,0.409506,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
606,'2017/02/12 17:20:31:810',2,-62.764214,204.540985,79.956802,0,0,0,-12.266939,177.174774,35.925293,-11.569018,259.39447,15.731051,-38.421097,158.263275,63.144623,-53.167263,157.410278,64.88752,-62.112686,168.547028,61.219685,253384.625,0.352834,-0.706604,-0.613367,0.282249,0.705366,-0.650226,0.463118,0.826051,0.409534,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
607,'2017/02/12 17:20:31:827',2,-62.764683,204.564209,79.956955,0,0,0,-12.252839,177.171448,35.952839,-11.593037,259.143555,15.675468,-38.390369,158.286057,63.166382,-53.146194,157.426483,64.947357,-62.096119,168.56076,61.246658,253110.9375,0.353185,-0.706923,-0.612798,0.282379,0.705012,-0.650553,0.463334,0.825551,0.40952,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
608,'2017/02/12 17:20:31:843',2,-62.764893,204.574661,79.957024,0,0,0,-12.24598,177.169891,35.964542,-11.603966,259.076263,15.666525,-38.382824,158.293579,63.184006,-53.133335,157.434921,64.9683,-62.090481,168.565414,61.273026,252992.890625,0.353342,-0.707066,-0.612541,0.282438,0.704853,-0.6507,0.463432,0.825326,0.409514,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
609,'2017/02/12 17:20:31:859',2,-62.765278,204.593826,79.957146,0,0,0,-12.241566,177.164291,35.98468,-11.620781,258.994171,15.653003,-38.371399,158.305038,63.223785,-53.11515,157.447815,65.048279,-62.081364,168.573257,61.316547,253105.75,0.353631,-0.707329,-0.612071,0.282547,0.704561,-0.650969,0.46361,0.824913,0.409503,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
610,'2017/02/12 17:20:31:876',2,-62.765625,204.610992,79.95726,0,0,0,-12.231589,177.159363,36.005371,-11.633154,258.952271,15.649307,-38.362343,158.314209,63.265335,-53.102505,157.456924,65.159615,-62.081623,168.573929,61.382835,253506.890625,0.35389,-0.707564,-0.611649,0.282644,0.704299,-0.65121,0.463769,0.824544,0.409493,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
611,'2017/02/12 17:20:31:893',2,-62.765785,204.61882,79.957314,0,0,0,-12.22939,177.156128,36.014141,-11.640486,258.945618,15.65385,-38.361618,158.31517,63.295635,-53.097263,157.460617,65.213692,-62.08448,168.572281,61.420273,253712.125,0.354008,-0.707671,-0.611457,0.282689,0.70418,-0.65132,0.463842,0.824375,0.409489,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
612,'2017/02/12 17:20:31:909',2,-62.74543,204.636139,79.952789,0,0,0,-12.203977,177.143692,36.03479,-11.60485,258.93515,15.668832,-38.342484,158.316376,63.348457,-53.072266,157.468414,65.294113,-62.058041,168.581177,61.432602,254047.71875,0.354232,-0.707975,-0.610976,0.283023,0.703863,-0.651518,0.463924,0.823999,0.409811,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
613,'2017/02/12 17:20:31:927',2,-62.701389,204.64856,79.91172,0,0,0,-12.176789,177.069824,36.037094,-11.536239,258.872223,15.601585,-38.306534,158.291458,63.412785,-53.03146,157.454437,65.379898,-62.01012,168.567963,61.440315,254812.65625,0.354355,-0.708997,-0.609718,0.283504,0.702794,-0.652462,0.463485,0.822519,0.409902,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
614,'2017/02/12 17:20:31:942',2,-62.601139,204.659592,79.846199,0,0,0,-12.150264,176.911316,36.04142,-11.379862,258.787354,15.497803,-38.23259,158.233047,63.520027,-52.952148,157.416901,65.510193,-61.920403,168.528061,61.47316,256229.375,0.354276,-0.710935,-0.607503,0.284398,0.700777,-0.654239,0.462306,0.81973,0.410058,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
615,'2017/02/12 17:20:31:959',2,-62.502312,204.671661,79.785385,0,0,0,-12.171467,176.75618,36.015667,-11.251576,258.852325,15.493177,-38.152401,158.186493,63.612984,-52.866913,157.387344,65.62262,-61.826073,168.495224,61.499401,257241.25,0.354255,-0.712625,-0.605531,0.285057,0.698997,-0.655854,0.461335,0.817231,0.410003,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
616,'2017/02/12 17:20:31:976',2,-62.409557,204.730545,79.710754,0,0,0,-12.1384,176.686752,35.985767,-11.157015,259.135284,15.561654,-38.077831,158.200562,63.646332,-52.786598,157.415558,65.666229,-61.74752,168.516724,61.52845,257840.796875,0.354154,-0.713967,-0.604008,0.285723,0.697593,-0.657059,0.460472,0.815311,0.410185,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
617,'2017/02/12 17:20:31:992',2,-62.324825,204.776505,79.647865,0,0,0,-12.109063,176.626678,35.935421,-11.074014,259.360748,15.591262,-38.02029,158.212112,63.642776,-52.737507,157.434601,65.746338,-61.686832,168.538239,61.535267,258738.46875,0.353721,-0.714922,-0.603132,0.286051,0.696607,-0.657962,0.459453,0.81392,0.410103,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
618,'2017/02/12 17:20:32:009',2,-62.244686,204.828568,79.572113,0,0,0,-12.074502,176.586349,35.864128,-10.971749,259.56189,15.591725,-37.982403,158.229782,63.610073,-52.699169,157.468918,65.75045,-61.658943,168.562851,61.582188,259561.6875,0.353079,-0.715698,-0.602587,0.286583,0.695843,-0.658538,0.458301,0.812935,0.410462,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
619,'2017/02/12 17:20:32:026',2,-62.173084,204.873856,79.513527,0,0,0,-12.040398,176.568604,35.79644,-10.86832,259.666199,15.557232,-37.948738,158.25,63.569286,-52.683041,157.493011,65.818748,-61.639481,168.588745,61.637215,260729.15625,0.352376,-0.71626,-0.602331,0.286855,0.695298,-0.658996,0.4572,0.812197,0.410555,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
620,'2017/02/12 17:20:32:042',2,-62.143269,204.889069,79.494095,0,0,0,-12.03578,176.561783,35.762371,-10.834123,259.718109,15.547786,-37.936596,158.256073,63.55349,-52.681633,157.501328,65.863937,-61.634533,168.595871,61.659977,261274.375,0.352009,-0.716432,-0.602341,0.286827,0.695135,-0.65918,0.456692,0.81194,0.410417,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
621,'2017/02/12 17:20:32:060',2,-62.097027,204.911499,79.460243,0,0,0,-12.037344,176.546326,35.703007,-10.770677,259.809692,15.533942,-37.939083,158.254425,63.575211,-52.682766,157.51416,65.935936,-61.626995,168.608749,61.692223,262210.03125,0.351411,-0.716707,-0.602363,0.286762,0.694873,-0.659484,0.455868,0.811522,0.410166,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
622,'2017/02/12 17:20:32:076',2,-62.065315,204.921417,79.434181,0,0,0,-12.03593,176.535614,35.656113,-10.711256,259.893646,15.531497,-37.949318,158.247742,63.60405,-52.682037,157.517365,65.975281,-61.6269,168.610748,61.721432,262940.9375,0.350939,-0.716889,-0.602422,0.286611,0.694698,-0.659734,0.455237,0.811206,0.409834,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
623,'2017/02/12 17:20:32:093',2,-62.040627,204.926193,79.414833,0,0,0,-12.041643,176.523788,35.613529,-10.659544,259.955353,15.521439,-37.952473,158.242523,63.62347,-52.691013,157.519272,66.029762,-61.637032,168.60495,61.767292,263751.125,0.350517,-0.717019,-0.602513,0.286397,0.694572,-0.65996,0.454691,0.810946,0.409436,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
624,'2017/02/12 17:20:32:109',2,-62.019192,204.930435,79.397911,0,0,0,-12.048148,176.520981,35.570766,-10.624801,259.996338,15.496704,-37.94223,158.245834,63.608826,-52.702293,157.521652,66.095093,-61.651932,168.601273,61.815395,264578.4375,0.350134,-0.717072,-0.602673,0.28611,0.694522,-0.660136,0.45423,0.810776,0.408973,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
625,'2017/02/12 17:20:32:125',2,-61.999752,204.945084,79.358894,0,0,0,-12.052574,176.529282,35.508396,-10.586035,260.035614,15.451632,-37.933899,158.262024,63.581097,-52.725132,157.535706,66.198792,-61.6689,168.60936,61.842945,265711.5625,0.349803,-0.717082,-0.602853,0.285878,0.69452,-0.660239,0.453852,0.810697,0.40862,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
626,'2017/02/12 17:20:32:142',2,-61.979885,204.963028,79.319794,0,0,0,-12.060805,176.544159,35.447189,-10.542835,260.070709,15.407625,-37.938263,158.278183,63.585979,-52.743023,157.552979,66.293121,-61.702557,168.610672,61.897953,266883.15625,0.349519,-0.717039,-0.603068,0.285634,0.694571,-0.660291,0.453555,0.810694,0.40828,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
627,'2017/02/12 17:20:32:159',2,-61.96711,204.973679,79.288536,0,0,0,-12.064508,176.56282,35.390095,-10.511448,260.096283,15.375714,-37.953003,158.289307,63.604942,-52.778278,157.562012,66.438728,-61.741093,168.600769,61.966488,268223.53125,0.349281,-0.716915,-0.603354,0.285317,0.694703,-0.660289,0.453355,0.810791,0.407877,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
628,'2017/02/12 17:20:32:175',2,-61.958614,204.981354,79.261047,0,0,0,-12.071157,176.587006,35.333103,-10.489263,260.121521,15.350303,-38.009827,158.284027,63.692841,-52.819077,157.565445,66.569008,-61.790092,168.588638,62.065636,269472.46875,0.349051,-0.716716,-0.603723,0.284981,0.694916,-0.66021,0.453205,0.811003,0.407492,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
629,'2017/02/12 17:20:32:192',2,-61.946892,204.988159,79.232544,0,0,0,-12.0748,176.602966,35.281513,-10.457416,260.148743,15.322885,-38.097221,158.262085,63.835529,-52.868843,157.567566,66.72364,-61.842434,168.573608,62.178551,270940.375,0.348848,-0.716558,-0.604028,0.284741,0.695087,-0.660133,0.453064,0.811185,0.407228,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
630,'2017/02/12 17:20:32:208',2,-61.933571,205.001266,79.188171,0,0,0,-12.069197,176.618576,35.225403,-10.41104,260.149475,15.26893,-38.18977,158.239395,63.981762,-52.911343,157.57692,66.832794,-61.896946,168.55687,62.274391,272310.875,0.348692,-0.716479,-0.604212,0.284639,0.695178,-0.660082,0.452931,0.811289,0.407125,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
631,'2017/02/12 17:20:32:276',2,-61.92593,205.010803,79.166901,0,0,0,-12.068145,176.628693,35.197685,-10.38166,260.150513,15.24671,-38.2351,158.233414,64.043686,-52.924812,157.58754,66.875099,-61.924168,168.551819,62.319199,272925.84375,0.348608,-0.716441,-0.604306,0.284601,0.695223,-0.66005,0.452856,0.811345,0.407095,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
632,'2017/02/12 17:20:32:285',2,-61.92593,205.010803,79.166901,0,0,0,-12.068145,176.628693,35.197685,-10.38166,260.150513,15.24671,-38.2351,158.233414,64.043686,-52.924812,157.58754,66.875099,-61.924168,168.551819,62.319199,272925.84375,0.348608,-0.716441,-0.604306,0.284601,0.695223,-0.66005,0.452856,0.811345,0.407095,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
633,'2017/02/12 17:20:32:306',2,-61.92593,205.010803,79.166901,0,0,0,-12.068145,176.628693,35.197685,-10.38166,260.150513,15.24671,-38.2351,158.233414,64.043686,-52.924812,157.58754,66.875099,-61.924168,168.551819,62.319199,272925.84375,0.348608,-0.716441,-0.604306,0.284601,0.695223,-0.66005,0.452856,0.811345,0.407095,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
634,'2017/02/12 17:20:32:322',2,-61.92593,205.010803,79.166901,0,0,0,-12.068145,176.628693,35.197685,-10.38166,260.150513,15.24671,-38.2351,158.233414,64.043686,-52.924812,157.58754,66.875099,-61.924168,168.551819,62.319199,272925.84375,0.348608,-0.716441,-0.604306,0.284601,0.695223,-0.66005,0.452856,0.811345,0.407095,103.748154,64.209015,-47.893578,0,0,0,40.845222,116.458542,-63.895821,58.796997,66.492203,-82.227814,63.878502,60.303181,-91.103989,97.405289,96.377853,-138.451462,89.269897,45.553413,-102.256592,104047,-0.615565,-0.38225,-0.689176,0.237227,0.744059,-0.62458,-1.015097,0.872475,0.362989,1,0,1
635,'2017/02/12 17:20:48:843',3,-90.109497,135.234497,137.293747,0,0,0,-57.337711,74.278114,148.525131,-20.773201,120.881447,56.284004,-59.578209,84.522919,127.707047,-80.584961,84.271263,123.798317,-101.813904,91.030441,121.467987,269748.1875,0.029372,-0.859815,0.509761,0.47391,-0.437041,-0.764464,0.034148,-0.519348,0.554941,136.893784,95.149902,-61.421379,0,0,0,95.042229,71.565933,-19.227507,37.812042,67.213486,-40.029335,32.300156,60.721722,-74.698288,49.557533,54.872017,-80.730988,78.534508,56.416992,-100.714485,-64165.371094,0.260535,-0.952712,0.156402,-0.949409,-0.282239,-0.137707,0.266941,-1.116867,-1.426756,1,1,1
636,'2017/02/12 17:20:48:862',3,-90.109497,135.234497,137.293747,0,0,0,-57.337711,74.278114,148.525131,-20.773201,120.881447,56.284004,-59.578209,84.522919,127.707047,-80.584961,84.271263,123.798317,-101.813904,91.030441,121.467987,269748.1875,0.029372,-0.859815,0.509761,0.47391,-0.437041,-0.764464,0.034148,-0.519348,0.554941,136.893784,95.149902,-61.421379,0,0,0,95.042229,71.565933,-19.227507,37.812042,67.213486,-40.029335,32.300156,60.721722,-74.698288,49.557533,54.872017,-80.730988,78.534508,56.416992,-100.714485,-64165.371094,0.260535,-0.952712,0.156402,-0.949409,-0.282239,-0.137707,0.266941,-1.116867,-1.426756,1,1,1
637,'2017/02/12 17:20:48:882',3,-90.109497,135.234497,137.293747,0,0,0,-57.337711,74.278114,148.525131,-20.773201,120.881447,56.284004,-59.578209,84.522919,127.707047,-80.584961,84.271263,123.798317,-101.813904,91.030441,121.467987,269748.1875,0.029372,-0.859815,0.509761,0.47391,-0.437041,-0.764464,0.034148,-0.519348,0.554941,136.893784,95.149902,-61.421379,0,0,0,95.042229,71.565933,-19.227507,37.812042,67.213486,-40.029335,32.300156,60.721722,-74.698288,49.557533,54.872017,-80.730988,78.534508,56.416992,-100.714485,-64165.371094,0.260535,-0.952712,0.156402,-0.949409,-0.282239,-0.137707,0.266941,-1.116867,-1.426756,1,1,1
638,'2017/02/12 17:20:48:896',3,-90.109497,135.234497,137.293747,0,0,0,-57.337711,74.278114,148.525131,-20.773201,120.881447,56.284004,-59.578209,84.522919,127.707047,-80.584961,84.271263,123.798317,-101.813904,91.030441,121.467987,269748.1875,0.029372,-0.859815,0.509761,0.47391,-0.437041,-0.764464,0.034148,-0.519348,0.554941,136.893784,95.149902,-61.421379,0,0,0,95.042229,71.565933,-19.227507,37.812042,67.213486,-40.029335,32.300156,60.721722,-74.698288,49.557533,54.872017,-80.730988,78.534508,56.416992,-100.714485,-64165.371094,0.260535,-0.952712,0.156402,-0.949409,-0.282239,-0.137707,0.266941,-1.116867,-1.426756,1,1,1
639,'2017/02/12 17:20:48:913',3,-90.109497,135.234497,137.293747,0,0,0,-57.337711,74.278114,148.525131,-20.773201,120.881447,56.284004,-59.578209,84.522919,127.707047,-80.584961,84.271263,123.798317,-101.813904,91.030441,121.467987,269748.1875,0.029372,-0.859815,0.509761,0.47391,-0.437041,-0.764464,0.034148,-0.519348,0.554941,136.893784,95.149902,-61.421379,0,0,0,95.042229,71.565933,-19.227507,37.812042,67.213486,-40.029335,32.300156,60.721722,-74.698288,49.557533,54.872017,-80.730988,78.534508,56.416992,-100.714485,-64165.371094,0.260535,-0.952712,0.156402,-0.949409,-0.282239,-0.137707,0.266941,-1.116867,-1.426756,1,1,1
